"ID","timest","tempc","tempf","SampleID","USE","H2FR","InertFR","EthFR","H2SV","InertSV","EthSV","LightValue","AmbientT","ThermoT","InternalT","ReactorSV","HydrogenPPM","RunTime"
"1257","2013-06-20 10:41:02","23.14","73.652","","","0","0","0","","","","932","23.14","356.25
","35.25
","348","62",""
"1258","2013-06-20 10:41:12","22.99","73.382","","","0","0","0","","","","932","22.99","355.00
","35.25
","347","61",""
"1259","2013-06-20 10:41:27","22.99","73.382","","","0","0","0","","","","932","22.99","352.75
","35.19
","347","60",""
"1260","2013-06-20 10:41:28","22.99","73.382","","","0","0","0","","","","939","22.99","352.75
","35.25
","347","61",""
"1261","2013-06-20 10:41:30","22.99","73.382","","","0","0","0","","","","938","22.99","352.50
","35.19
","347","61",""
"1262","2013-06-20 10:41:42","23.14","73.652","","","0","0","0","","","","934","23.14","351.50
","35.19
","348","61",""
"1263","2013-06-20 10:41:57","23.14","73.652","","","0","0","0","","","","932","23.14","351.75
","35.25
","347","60",""
"1264","2013-06-20 10:41:58","23.14","73.652","","","0","0","0","","","","940","23.14","351.75
","35.25
","348","61",""
"1265","2013-06-20 10:42:00","23.14","73.652","","","0","0","0","","","","938","23.14","352.00
","35.25
","347","60",""
"1266","2013-06-20 10:42:02","22.99","73.382","","","0","0","0","","","","940","22.99","352.00
","35.19
","347","60",""
"1267","2013-06-20 10:42:12","22.99","73.382","","","0","0","0","","","","941","22.99","352.50
","35.25
","348","59",""
"1268","2013-06-20 10:42:27","22.84","73.112","","","0","0","0","","","","938","22.84","353.75
","35.19
","347","62",""
"1269","2013-06-20 10:42:28","22.84","73.112","","","0","0","0","","","","936","22.84","353.75
","35.19
","347","61",""
"1270","2013-06-20 10:42:30","22.84","73.112","","","0","0","0","","","","941","22.84","354.00
","35.25
","347","62",""
"1271","2013-06-20 10:42:42","23.14","73.652","","","0","0","0","","","","938","23.14","355.00
","35.25
","348","60",""
"1272","2013-06-20 10:42:57","22.99","73.382","","","0","0","0","","","","933","22.99","355.75
","35.25
","347","60",""
"1273","2013-06-20 10:42:58","22.99","73.382","","","0","0","0","","","","939","22.99","355.75
","35.25
","347","61",""
"1274","2013-06-20 10:43:00","23.14","73.652","","","0","0","0","","","","939","23.14","355.75
","35.25
","347","61",""
"1275","2013-06-20 10:43:02","23.14","73.652","","","0","0","0","","","","936","23.14","356.00
","35.25
","347","61",""
"1276","2013-06-20 10:43:12","23.14","73.652","","","0","0","0","","","","941","23.14","356.00
","35.25
","348","61",""
"1277","2013-06-20 10:43:27","22.99","73.382","","","0","0","0","","","","938","22.99","355.75
","35.25
","347","60",""
"1278","2013-06-20 10:43:28","22.99","73.382","","","0","0","0","","","","935","22.99","355.75
","35.25
","347","60",""
"1279","2013-06-20 10:43:30","22.99","73.382","","","0","0","0","","","","941","22.99","355.75
","35.25
","347","60",""
"1280","2013-06-20 10:44:02","22.99","73.382","","","0","0","0","","","","942","22.99","354.25
","35.31
","347","63",""
"1281","2013-06-20 10:45:02","22.99","73.382","","","0","0","0","","","","940","22.99","351.75
","35.25
","348","60",""
"1282","2013-06-20 10:46:02","23.14","73.652","","","0","0","0","","","","941","23.14","353.50
","35.25
","348","63",""
"1283","2013-06-20 10:46:44","23.14","73.652","","","0","0","0","","","","940","23.14","354.75
","35.25
","347","62",""
"1284","2013-06-20 10:46:45","23.14","73.652","","","0","0","0","","","","937","23.14","354.75
","35.31
","348","63",""
"1285","2013-06-20 10:47:01","23.14","73.652","","","0","0","0","","","","932","23.14","354.50
","35.25
","347","63",""
"1286","2013-06-20 10:47:02","23.14","73.652","","","0","0","0","","","","933","23.14","354.25
","35.25
","347","63",""
"1287","2013-06-20 10:47:16","23.14","73.652","","","0","0","0","","","","941","23.14","354.00
","35.31
","348","61",""
"1288","2013-06-20 10:47:17","22.99","73.382","","","0","0","0","","","","933","22.99","354.00
","35.25
","348","61",""
"1289","2013-06-20 10:47:19","22.99","73.382","","","0","0","0","","","","939","22.99","354.00
","35.25
","348","61",""
"1290","2013-06-20 10:47:30","22.99","73.382","","","0","0","0","","","","931","22.99","353.75
","35.25
","347","63",""
"1291","2013-06-20 10:47:46","23.14","73.652","","","0","0","0","","","","933","23.14","353.25
","35.25
","347","62",""
"1292","2013-06-20 10:47:47","23.14","73.652","","","0","0","0","","","","941","23.14","353.00
","35.25
","347","62",""
"1293","2013-06-20 10:47:49","22.99","73.382","","","0","0","0","","","","936","22.99","352.75
","35.25
","348","60",""
"1294","2013-06-20 10:48:01","22.84","73.112","","","0","0","0","","","","938","22.84","352.00
","35.25
","347","64",""
"1295","2013-06-20 10:48:02","22.84","73.112","","","0","0","0","","","","939","22.84","352.00
","35.25
","347","63",""
"1296","2013-06-20 10:48:15","22.99","73.382","","","0","0","0","","","","938","22.99","351.50
","35.25
","348","62",""
"1297","2013-06-20 10:48:16","22.99","73.382","","","0","0","0","","","","938","22.99","351.50
","35.25
","348","61",""
"1298","2013-06-20 10:48:18","22.99","73.382","","","0","0","0","","","","937","22.99","351.50
","35.31
","348","62",""
"1299","2013-06-20 10:48:30","22.99","73.382","","","0","0","0","","","","942","22.99","351.75
","35.25
","348","62",""
"1300","2013-06-20 10:48:46","22.99","73.382","","","0","0","0","","","","941","22.99","351.75
","35.31
","348","62",""
"1301","2013-06-20 10:48:47","23.14","73.652","","","0","0","0","","","","933","23.14","352.00
","35.25
","347","63",""
"1302","2013-06-20 10:48:49","23.14","73.652","","","0","0","0","","","","939","23.14","352.00
","35.25
","347","63",""
"1303","2013-06-20 10:49:01","23.14","73.652","","","0","0","0","","","","933","23.14","352.00
","35.31
","347","62",""
"1304","2013-06-20 10:49:02","23.14","73.652","","","0","0","0","","","","936","23.14","352.00
","35.31
","347","63",""
"1305","2013-06-20 10:49:15","22.99","73.382","","","0","0","0","","","","935","22.99","351.75
","35.31
","347","61",""
"1306","2013-06-20 10:49:16","22.99","73.382","","","0","0","0","","","","942","22.99","351.50
","35.25
","347","62",""
"1307","2013-06-20 10:49:19","23.14","73.652","","","0","0","0","","","","942","23.14","351.75
","35.25
","347","62",""
"1308","2013-06-20 10:49:30","22.99","73.382","","","0","0","0","","","","940","22.99","351.25
","35.25
","348","62",""
"1309","2013-06-20 10:49:46","22.99","73.382","","","0","0","0","","","","942","22.99","351.00
","35.25
","348","62",""
"1310","2013-06-20 10:49:47","22.99","73.382","","","0","0","0","","","","932","22.99","351.25
","35.25
","347","61",""
"1311","2013-06-20 10:49:48","22.99","73.382","","","0","0","0","","","","942","22.99","351.25
","35.31
","347","61",""
"1312","2013-06-20 10:50:00","22.99","73.382","","","0","0","0","","","","934","22.99","351.75
","35.31
","348","62",""
"1313","2013-06-20 10:50:02","22.99","73.382","","","0","0","0","","","","940","22.99","351.75
","35.31
","347","61",""
"1314","2013-06-20 10:50:15","22.99","73.382","","","0","0","0","","","","932","22.99","352.75
","35.25
","347","62",""
"1315","2013-06-20 10:50:16","22.99","73.382","","","0","0","0","","","","941","22.99","352.75
","35.25
","347","62",""
"1316","2013-06-20 10:50:18","22.99","73.382","","","0","0","0","","","","936","22.99","352.75
","35.25
","348","63",""
"1317","2013-06-20 10:50:30","23.14","73.652","","","0","0","0","","","","933","23.14","353.50
","35.31
","347","61",""
"1318","2013-06-20 10:50:45","22.99","73.382","","","0","0","0","","","","934","22.99","354.50
","35.31
","348","62",""
"1319","2013-06-20 10:50:46","22.99","73.382","","","0","0","0","","","","933","22.99","354.75
","35.31
","348","61",""
"1320","2013-06-20 10:50:48","22.99","73.382","","","0","0","0","","","","939","22.99","354.75
","35.25
","347","61",""
"1321","2013-06-20 10:51:00","23.14","73.652","","","0","0","0","","","","935","23.14","355.00
","35.31
","348","62",""
"1322","2013-06-20 10:51:02","22.99","73.382","","","0","0","0","","","","933","22.99","355.00
","35.31
","347","62",""
"1323","2013-06-20 10:51:15","22.99","73.382","","","0","0","0","","","","933","22.99","355.00
","35.31
","347","60",""
"1324","2013-06-20 10:51:16","22.99","73.382","","","0","0","0","","","","941","22.99","355.00
","35.25
","347","61",""
"1325","2013-06-20 10:51:18","22.99","73.382","","","0","0","0","","","","932","22.99","355.00
","35.25
","347","61",""
"1326","2013-06-20 10:51:30","22.99","73.382","","","0","0","0","","","","942","22.99","353.75
","35.25
","348","61",""
"1327","2013-06-20 10:51:45","22.99","73.382","","","0","0","0","","","","931","22.99","352.00
","35.25
","347","61",""
"1328","2013-06-20 10:51:46","22.99","73.382","","","0","0","0","","","","940","22.99","351.75
","35.25
","347","61",""
"1329","2013-06-20 10:51:48","22.99","73.382","","","0","0","0","","","","932","22.99","351.75
","35.25
","347","61",""
"1330","2013-06-20 10:52:00","22.84","73.112","","","0","0","0","","","","936","22.84","350.75
","35.25
","347","60",""
"1331","2013-06-20 10:52:02","22.84","73.112","","","0","0","0","","","","941","22.84","350.50
","35.25
","347","61",""
"1332","2013-06-20 10:52:15","22.99","73.382","","","0","0","0","","","","939","22.99","350.25
","35.25
","348","61",""
"1333","2013-06-20 10:52:16","22.99","73.382","","","0","0","0","","","","938","22.99","350.00
","35.25
","347","61",""
"1334","2013-06-20 10:52:18","22.99","73.382","","","0","0","0","","","","938","22.99","350.25
","35.25
","347","61",""
"1335","2013-06-20 10:52:30","22.99","73.382","","","0","0","0","","","","942","22.99","350.50
","35.25
","348","62",""
"1336","2013-06-20 10:52:45","23.14","73.652","","","0","0","0","","","","942","23.14","351.50
","35.25
","348","61",""
"1337","2013-06-20 10:52:46","23.14","73.652","","","0","0","0","","","","932","23.14","351.75
","35.31
","347","61",""
"1338","2013-06-20 10:52:48","23.14","73.652","","","0","0","0","","","","941","23.14","351.75
","35.25
","347","61",""
"1339","2013-06-20 10:53:00","22.99","73.382","","","0","0","0","","","","938","22.99","352.75
","35.25
","347","58",""
"1340","2013-06-20 10:53:02","22.99","73.382","","","0","0","0","","","","935","22.99","352.75
","35.25
","383","59",""
"1341","2013-06-20 10:53:15","23.14","73.652","","","0","0","0","","","","932","23.14","354.25
","35.25
","399","61",""
"1342","2013-06-20 10:53:16","23.29","73.922","","","0","0","0","","","","939","23.29","354.50
","35.31
","400","61",""
"1343","2013-06-20 10:53:18","23.14","73.652","","","0","0","0","","","","934","23.14","354.75
","35.25
","400","61",""
"1344","2013-06-20 10:53:31","23.14","73.652","","","0","0","0","","","","940","23.14","357.75
","35.25
","399","62",""
"1345","2013-06-20 10:53:45","22.99","73.382","","","0","0","0","","","","935","22.99","363.00
","35.25
","399","61",""
"1346","2013-06-20 10:53:46","22.99","73.382","","","0","0","0","","","","941","22.99","363.50
","35.25
","400","61",""
"1347","2013-06-20 10:53:48","22.99","73.382","","","0","0","0","","","","932","22.99","364.25
","35.25
","400","61",""
"1348","2013-06-20 10:53:56","22.84","73.112","","","0","0","0","","","","942","22.84","368.25
","35.25
","400","59",""
"1349","2013-06-20 10:53:57","22.84","73.112","","","0","0","0","","","","932","22.84","368.50
","35.25
","400","59",""
"1350","2013-06-20 10:54:02","22.99","73.382","","","0","0","0","","","","941","22.99","371.25
","35.31
","400","60",""
"1351","2013-06-20 10:54:13","23.14","73.652","","","0","0","0","","","","938","23.14","376.75
","35.25
","400","60",""
"1352","2013-06-20 10:54:28","22.99","73.382","","","0","0","0","","","","932","22.99","384.75
","35.25
","400","61",""
"1353","2013-06-20 10:54:29","22.99","73.382","","","0","0","0","","","","939","22.99","385.25
","35.31
","399","60",""
"1354","2013-06-20 10:54:31","22.99","73.382","","","0","0","0","","","","935","22.99","386.25
","35.25
","400","60",""
"1355","2013-06-20 10:54:43","22.84","73.112","","","0","0","0","","","","935","22.84","392.25
","35.25
","400","60",""
"1356","2013-06-20 10:54:58","22.99","73.382","","","0","0","0","","","","941","22.99","399.50
","35.25
","400","60",""
"1357","2013-06-20 10:54:59","22.99","73.382","","","0","0","0","","","","932","22.99","400.00
","35.31
","400","60",""
"1358","2013-06-20 10:55:01","22.99","73.382","","","0","0","0","","","","940","22.99","401.00
","35.25
","400","61",""
"1359","2013-06-20 10:55:02","22.99","73.382","","","0","0","0","","","","935","22.99","401.50
","35.31
","400","62",""
"1360","2013-06-20 10:55:13","22.99","73.382","","","0","0","0","","","","940","22.99","405.75
","35.31
","400","62",""
"1361","2013-06-20 10:55:28","22.99","73.382","","","0","0","0","","","","940","22.99","410.25
","35.31
","400","60",""
"1362","2013-06-20 10:55:29","22.99","73.382","","","0","0","0","","","","935","22.99","410.25
","35.31
","400","60",""
"1363","2013-06-20 10:55:31","22.99","73.382","","","0","0","0","","","","939","22.99","410.75
","35.31
","400","61",""
"1364","2013-06-20 10:55:43","22.84","73.112","","","0","0","0","","","","934","22.84","411.75
","35.31
","400","63",""
"1365","2013-06-20 10:55:58","23.14","73.652","","","0","0","0","","","","939","23.14","411.75
","35.31
","399","62",""
"1366","2013-06-20 10:55:59","23.14","73.652","","","0","0","0","","","","940","23.14","411.75
","35.31
","400","62",""
"1367","2013-06-20 10:56:01","23.14","73.652","","","0","0","0","","","","937","23.14","411.75
","35.31
","400","63",""
"1368","2013-06-20 10:56:02","23.14","73.652","","","0","0","0","","","","941","23.14","411.75
","35.31
","400","63",""
"1369","2013-06-20 10:56:13","23.14","73.652","","","0","0","0","","","","941","23.14","411.25
","35.31
","400","62",""
"1370","2013-06-20 10:56:28","22.99","73.382","","","0","0","0","","","","939","22.99","410.00
","35.31
","400","61",""
"1371","2013-06-20 10:56:29","22.99","73.382","","","0","0","0","","","","936","22.99","410.00
","35.31
","400","62",""
"1372","2013-06-20 10:56:31","22.99","73.382","","","0","0","0","","","","942","22.99","409.75
","35.31
","400","61",""
"1373","2013-06-20 10:56:43","22.84","73.112","","","0","0","0","","","","936","22.84","407.50
","35.31
","400","61",""
"1374","2013-06-20 10:56:58","22.99","73.382","","","0","0","0","","","","940","22.99","404.00
","35.31
","400","63",""
"1375","2013-06-20 10:56:59","22.84","73.112","","","0","0","0","","","","936","22.84","403.75
","35.31
","400","64",""
"1376","2013-06-20 10:57:01","22.84","73.112","","","0","0","0","","","","941","22.84","403.25
","35.31
","400","64",""
"1377","2013-06-20 10:57:02","22.84","73.112","","","0","0","0","","","","939","22.84","403.00
","35.31
","400","63",""
"1378","2013-06-20 10:57:13","23.14","73.652","","","0","0","0","","","","939","23.14","401.75
","35.31
","400","63",""
"1379","2013-06-20 10:57:27","23.14","73.652","","","0","0","0","","","","942","23.14","401.50
","35.31
","399","62",""
"1380","2013-06-20 10:57:29","22.99","73.382","","","0","0","0","","","","941","22.99","401.50
","35.31
","400","62",""
"1381","2013-06-20 10:57:31","22.99","73.382","","","0","0","0","","","","935","22.99","401.25
","35.31
","400","61",""
"1382","2013-06-20 10:57:43","23.14","73.652","","","0","0","0","","","","938","23.14","401.75
","35.38
","400","63",""
"1383","2013-06-20 10:57:58","22.99","73.382","","","0","0","0","","","","939","22.99","403.50
","35.31
","400","62",""
"1384","2013-06-20 10:57:59","22.99","73.382","","","0","0","0","","","","935","22.99","403.50
","35.38
","400","62",""
"1385","2013-06-20 10:58:01","22.99","73.382","","","0","0","0","","","","938","22.99","403.75
","35.38
","400","62",""
"1386","2013-06-20 10:58:02","22.99","73.382","","","0","0","0","","","","940","22.99","404.00
","35.38
","400","63",""
"1387","2013-06-20 10:58:12","22.99","73.382","","","0","0","0","","","","939","22.99","405.75
","35.38
","400","62",""
"1388","2013-06-20 10:58:27","22.99","73.382","","","0","0","0","","","","939","22.99","407.50
","35.38
","400","62",""
"1389","2013-06-20 10:58:28","22.99","73.382","","","0","0","0","","","","937","22.99","407.75
","35.38
","400","62",""
"1390","2013-06-20 10:58:30","22.99","73.382","","","0","0","0","","","","941","22.99","407.75
","35.38
","400","61",""
"1391","2013-06-20 10:58:42","22.99","73.382","","","0","0","0","","","","941","22.99","408.75
","35.31
","400","63",""
"1392","2013-06-20 10:58:44","22.99","73.382","","","0","0","0","","","","936","22.99","408.75
","35.31
","400","62",""
"1393","2013-06-20 10:58:45","22.99","73.382","","","0","0","0","","","","942","22.99","408.75
","35.38
","400","62",""
"1394","2013-06-20 10:59:01","23.14","73.652","","","0","0","0","","","","937","23.14","408.50
","35.38
","399","62",""
"1395","2013-06-20 10:59:02","23.14","73.652","","","0","0","0","","","","937","23.14","408.50
","35.38
","399","62",""
"1396","2013-06-20 10:59:16","23.14","73.652","","","0","0","0","","","","939","23.14","407.00
","35.38
","400","61",""
"1397","2013-06-20 10:59:17","23.14","73.652","","","0","0","0","","","","937","23.14","407.00
","35.38
","400","61",""
"1398","2013-06-20 10:59:19","23.14","73.652","","","0","0","0","","","","937","23.14","407.00
","35.44
","399","62",""
"1399","2013-06-20 10:59:31","22.99","73.382","","","0","0","0","","","","936","22.99","405.25
","35.38
","400","61",""
"1400","2013-06-20 10:59:46","23.14","73.652","","","0","0","0","","","","932","23.14","403.25
","35.44
","400","62",""
"1401","2013-06-20 10:59:47","23.14","73.652","","","0","0","0","","","","940","23.14","403.25
","35.44
","400","61",""
"1402","2013-06-20 10:59:49","23.14","73.652","","","0","0","0","","","","934","23.14","403.00
","35.44
","400","61",""
"1403","2013-06-20 11:00:01","23.14","73.652","","","0","0","0","","","","939","23.14","403.00
","35.44
","400","60",""
"1404","2013-06-20 11:00:02","23.14","73.652","","","0","0","0","","","","939","23.14","403.00
","35.44
","400","60",""
"1405","2013-06-20 11:00:16","22.99","73.382","","","0","0","0","","","","935","22.99","403.00
","35.38
","399","61",""
"1406","2013-06-20 11:00:17","22.99","73.382","","","0","0","0","","","","942","22.99","403.25
","35.44
","400","62",""
"1407","2013-06-20 11:00:19","22.99","73.382","","","0","0","0","","","","932","22.99","403.50
","35.44
","400","61",""
"1408","2013-06-20 11:00:31","22.99","73.382","","","0","0","0","","","","938","22.99","404.25
","35.38
","400","62",""
"1409","2013-06-20 11:00:46","23.14","73.652","","","0","0","0","","","","942","23.14","405.50
","35.44
","400","61",""
"1410","2013-06-20 11:00:47","23.14","73.652","","","0","0","0","","","","934","23.14","405.50
","35.44
","400","61",""
"1411","2013-06-20 11:00:49","22.99","73.382","","","0","0","0","","","","942","22.99","405.50
","35.44
","400","62",""
"1412","2013-06-20 11:01:01","23.14","73.652","","","0","0","0","","","","942","23.14","405.75
","35.44
","400","62",""
"1413","2013-06-20 11:01:02","22.99","73.382","","","0","0","0","","","","940","22.99","405.75
","35.44
","400","62",""
"1414","2013-06-20 11:01:16","23.14","73.652","","","0","0","0","","","","940","23.14","405.50
","35.44
","400","60",""
"1415","2013-06-20 11:01:17","22.99","73.382","","","0","0","0","","","","932","22.99","405.50
","35.44
","399","60",""
"1416","2013-06-20 11:01:19","23.14","73.652","","","0","0","0","","","","939","23.14","405.50
","35.44
","400","62",""
"1417","2013-06-20 11:01:28","23.14","73.652","","","0","0","0","","","","932","23.14","405.25
","35.50
","400","63",""
"1418","2013-06-20 11:01:29","23.29","73.922","","","0","0","0","","","","941","23.29","405.00
","35.44
","400","62",""
"1419","2013-06-20 11:01:45","22.99","73.382","","","0","0","0","","","","942","22.99","405.00
","35.44
","400","62",""
"1420","2013-06-20 11:02:00","23.14","73.652","","","0","0","0","","","","932","23.14","404.75
","35.50
","399","61",""
"1421","2013-06-20 11:02:01","23.14","73.652","","","0","0","0","","","","939","23.14","404.50
","35.50
","400","61",""
"1422","2013-06-20 11:02:02","23.14","73.652","","","0","0","0","","","","939","23.14","404.50
","35.44
","400","61",""
"1423","2013-06-20 11:02:03","23.14","73.652","","","0","0","0","","","","937","23.14","404.50
","35.44
","400","62",""
"1424","2013-06-20 11:02:15","22.84","73.112","","","0","0","0","","","","941","22.84","404.50
","35.44
","400","61",""
"1425","2013-06-20 11:02:30","22.99","73.382","","","0","0","0","","","","941","22.99","404.00
","35.50
","400","62",""
"1426","2013-06-20 11:02:31","23.14","73.652","","","0","0","0","","","","932","23.14","404.25
","35.44
","400","62",""
"1427","2013-06-20 11:02:33","22.99","73.382","","","0","0","0","","","","939","22.99","404.25
","35.50
","400","62",""
"1428","2013-06-20 11:02:45","22.99","73.382","","","0","0","0","","","","940","22.99","404.25
","35.50
","400","61",""
"1429","2013-06-20 11:03:00","23.14","73.652","","","0","0","0","","","","941","23.14","403.75
","35.50
","400","62",""
"1430","2013-06-20 11:03:01","23.14","73.652","","","0","0","0","","","","932","23.14","403.75
","35.50
","400","62",""
"1431","2013-06-20 11:03:02","22.99","73.382","","","0","0","0","","","","933","22.99","403.75
","35.50
","400","62",""
"1432","2013-06-20 11:03:03","23.14","73.652","","","0","0","0","","","","941","23.14","403.75
","35.50
","400","62",""
"1433","2013-06-20 11:03:15","22.99","73.382","","","0","0","0","","","","941","22.99","404.25
","35.50
","399","61",""
"1434","2013-06-20 11:03:30","22.84","73.112","","","0","0","0","","","","935","22.84","403.50
","35.44
","400","62",""
"1435","2013-06-20 11:03:31","22.84","73.112","","","0","0","0","","","","938","22.84","403.50
","35.50
","400","62",""
"1436","2013-06-20 11:03:32","22.99","73.382","","","0","0","0","","","","939","22.99","403.50
","35.50
","399","62",""
"1437","2013-06-20 11:03:45","22.84","73.112","","","0","0","0","","","","941","22.84","403.00
","35.44
","400","60",""
"1438","2013-06-20 11:04:00","22.99","73.382","","","0","0","0","","","","937","22.99","403.50
","35.50
","400","60",""
"1439","2013-06-20 11:04:01","22.99","73.382","","","0","0","0","","","","941","22.99","403.50
","35.50
","399","61",""
"1440","2013-06-20 11:04:02","22.99","73.382","","","0","0","0","","","","937","22.99","403.75
","35.50
","400","62",""
"1441","2013-06-20 11:04:03","22.99","73.382","","","0","0","0","","","","938","22.99","403.75
","35.50
","400","63",""
"1442","2013-06-20 11:04:15","23.14","73.652","","","0","0","0","","","","938","23.14","404.50
","35.50
","400","63",""
"1443","2013-06-20 11:04:30","23.14","73.652","","","0","0","0","","","","940","23.14","404.75
","35.50
","400","62",""
"1444","2013-06-20 11:04:31","23.14","73.652","","","0","0","0","","","","936","23.14","404.75
","35.50
","400","61",""
"1445","2013-06-20 11:04:33","23.14","73.652","","","0","0","0","","","","940","23.14","404.75
","35.56
","400","62",""
"1446","2013-06-20 11:04:45","23.14","73.652","","","0","0","0","","","","942","23.14","405.00
","35.50
","400","62",""
"1447","2013-06-20 11:05:00","22.99","73.382","","","0","0","0","","","","941","22.99","404.75
","35.50
","399","60",""
"1448","2013-06-20 11:05:01","22.99","73.382","","","0","0","0","","","","935","22.99","404.75
","35.50
","400","60",""
"1449","2013-06-20 11:05:02","22.99","73.382","","","0","0","0","","","","938","22.99","404.50
","35.50
","399","60",""
"1450","2013-06-20 11:05:03","22.99","73.382","","","0","0","0","","","","940","22.99","404.75
","35.56
","400","60",""
"1451","2013-06-20 11:05:15","22.69","72.842","","","0","0","0","","","","936","22.69","404.50
","35.50
","400","62",""
"1452","2013-06-20 11:05:30","22.99","73.382","","","0","0","0","","","","937","22.99","403.75
","35.50
","399","63",""
"1453","2013-06-20 11:05:31","22.99","73.382","","","0","0","0","","","","942","22.99","403.75
","35.50
","400","63",""
"1454","2013-06-20 11:05:33","23.14","73.652","","","0","0","0","","","","936","23.14","403.75
","35.50
","400","62",""
"1455","2013-06-20 11:05:44","22.99","73.382","","","0","0","0","","","","940","22.99","403.50
","35.50
","400","63",""
"1456","2013-06-20 11:06:00","23.14","73.652","","","0","0","0","","","","939","23.14","403.00
","35.56
","399","62",""
"1457","2013-06-20 11:06:01","23.14","73.652","","","0","0","0","","","","938","23.14","403.00
","35.50
","400","61",""
"1458","2013-06-20 11:06:02","22.99","73.382","","","0","0","0","","","","936","22.99","403.00
","35.56
","400","61",""
"1459","2013-06-20 11:06:03","22.99","73.382","","","0","0","0","","","","938","22.99","403.00
","35.56
","400","61",""
"1460","2013-06-20 11:06:15","22.99","73.382","","","0","0","0","","","","941","22.99","403.50
","35.50
","399","60",""
"1461","2013-06-20 11:06:29","23.14","73.652","","","0","0","0","","","","938","23.14","404.00
","35.50
","400","62",""
"1462","2013-06-20 11:06:30","23.14","73.652","","","0","0","0","","","","939","23.14","404.00
","35.56
","400","62",""
"1463","2013-06-20 11:06:32","23.14","73.652","","","0","0","0","","","","939","23.14","404.25
","35.56
","400","62",""
"1464","2013-06-20 11:06:44","23.14","73.652","","","0","0","0","","","","941","23.14","404.75
","35.50
","400","62",""
"1465","2013-06-20 11:07:00","23.14","73.652","","","0","0","0","","","","932","23.14","404.75
","35.50
","400","61",""
"1466","2013-06-20 11:07:01","23.14","73.652","","","0","0","0","","","","940","23.14","404.75
","35.56
","400","61",""
"1467","2013-06-20 11:07:02","23.14","73.652","","","0","0","0","","","","937","23.14","404.75
","35.50
","400","62",""
"1468","2013-06-20 11:07:03","23.14","73.652","","","0","0","0","","","","941","23.14","404.75
","35.56
","400","62",""
"1469","2013-06-20 11:07:14","23.14","73.652","","","0","0","0","","","","940","23.14","404.00
","35.50
","400","62",""
"1470","2013-06-20 11:07:29","22.84","73.112","","","0","0","0","","","","942","22.84","403.00
","35.50
","400","58",""
"1471","2013-06-20 11:07:30","22.84","73.112","","","0","0","0","","","","933","22.84","403.00
","35.50
","400","57",""
"1472","2013-06-20 11:07:32","22.69","72.842","","","0","0","0","","","","942","22.69","403.00
","35.50
","399","58",""
"1473","2013-06-20 11:07:44","22.99","73.382","","","0","0","0","","","","933","22.99","402.50
","35.56
","400","62",""
"1474","2013-06-20 11:07:59","22.69","72.842","","","0","0","0","","","","940","22.69","402.75
","35.56
","400","59",""
"1475","2013-06-20 11:08:00","22.69","72.842","","","0","0","0","","","","932","22.69","402.75
","35.56
","400","59",""
"1476","2013-06-20 11:08:02","22.84","73.112","","","0","0","0","","","","941","22.84","402.75
","35.56
","399","60",""
"1477","2013-06-20 11:08:06","22.84","73.112","","","0","0","0","","","","936","22.84","403.00
","35.56
","400","62",""
"1478","2013-06-20 11:08:14","23.14","73.652","","","0","0","0","","","","932","23.14","403.00
","35.50
","400","62",""
"1479","2013-06-20 11:08:29","22.99","73.382","","","0","0","0","","","","938","22.99","404.00
","35.56
","400","62",""
"1480","2013-06-20 11:08:30","22.99","73.382","","","0","0","0","","","","939","22.99","403.75
","35.56
","400","62",""
"1481","2013-06-20 11:08:31","22.99","73.382","","","0","0","0","","","","936","22.99","404.00
","35.50
","399","62",""
"1482","2013-06-20 11:08:44","23.14","73.652","","","0","0","0","","","","941","23.14","404.50
","35.50
","400","63",""
"1483","2013-06-20 11:08:59","22.99","73.382","","","0","0","0","","","","942","22.99","404.50
","35.56
","400","61",""
"1484","2013-06-20 11:09:00","22.99","73.382","","","0","0","0","","","","935","22.99","404.50
","35.56
","400","60",""
"1485","2013-06-20 11:09:02","22.99","73.382","","","0","0","0","","","","942","22.99","404.50
","35.56
","400","61",""
"1486","2013-06-20 11:09:06","22.99","73.382","","","0","0","0","","","","938","22.99","404.50
","35.56
","399","61",""
"1487","2013-06-20 11:09:15","22.99","73.382","","","0","0","0","","","","938","22.99","404.00
","35.56
","400","62",""
"1488","2013-06-20 11:09:29","23.14","73.652","","","0","0","0","","","","932","23.14","403.00
","35.56
","400","63",""
"1489","2013-06-20 11:09:30","23.14","73.652","","","0","0","0","","","","941","23.14","403.00
","35.50
","400","63",""
"1490","2013-06-20 11:09:32","23.14","73.652","","","0","0","0","","","","931","23.14","402.75
","35.56
","400","62",""
"1491","2013-06-20 11:09:45","22.99","73.382","","","0","0","0","","","","937","22.99","402.25
","35.56
","399","62",""
"1492","2013-06-20 11:09:59","22.99","73.382","","","0","0","0","","","","937","22.99","403.00
","35.50
","400","63",""
"1493","2013-06-20 11:10:00","22.84","73.112","","","0","0","0","","","","941","22.84","403.00
","35.56
","400","62",""
"1494","2013-06-20 11:10:02","22.84","73.112","","","0","0","0","","","","934","22.84","403.00
","35.50
","400","62",""
"1495","2013-06-20 11:11:02","22.99","73.382","","","0","0","0","","","","942","22.99","404.00
","35.63
","399","62",""
